[2025-08-30T12:16:33.018Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756556192990 -> 200 (1ms)
[2025-08-30T12:16:41.600Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756556201575 -> 200 (22ms)
[2025-08-30T12:16:41.602Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756556201575 -> 200 (1ms)
[2025-08-30T12:21:00.286Z] GET / -> 200 (16ms)
[2025-08-30T12:21:00.450Z] GET /@react-refresh -> 200 (5ms)
[2025-08-30T12:21:00.454Z] GET /@vite/client -> 200 (10ms)
[2025-08-30T12:21:00.456Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (0ms)
[2025-08-30T12:21:00.460Z] GET /src/main.tsx -> 200 (15ms)
[2025-08-30T12:21:00.485Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=a895ff7a -> 200 (6ms)
[2025-08-30T12:21:00.485Z] GET /node_modules/.vite/deps/react.js?v=a895ff7a -> 200 (6ms)
[2025-08-30T12:21:00.485Z] GET /node_modules/.vite/deps/react-dom_client.js?v=a895ff7a -> 200 (6ms)
[2025-08-30T12:21:00.485Z] GET /node_modules/.vite/deps/react-router-dom.js?v=a895ff7a -> 200 (6ms)
[2025-08-30T12:21:00.488Z] GET /src/App.tsx -> 200 (8ms)
[2025-08-30T12:21:00.488Z] GET /node_modules/.vite/deps/styled-components.js?v=a895ff7a -> 200 (8ms)
[2025-08-30T12:21:00.491Z] GET /node_modules/.vite/deps/chunk-DRWLMN53.js?v=a895ff7a -> 200 (3ms)
[2025-08-30T12:21:00.491Z] GET /node_modules/.vite/deps/chunk-G3PMV62Z.js?v=a895ff7a -> 200 (3ms)
[2025-08-30T12:21:00.625Z] GET /src/styles/global.ts -> 200 (145ms)
[2025-08-30T12:21:00.628Z] GET /node_modules/.vite/deps/chunk-NXESFFTV.js?v=a895ff7a -> 200 (139ms)
[2025-08-30T12:21:00.652Z] GET /src/contexts/AuthContext.tsx -> 200 (162ms)
[2025-08-30T12:21:00.652Z] GET /src/contexts/OAuthContext.tsx -> 200 (161ms)
[2025-08-30T12:21:00.652Z] GET /src/components/Navbar.tsx -> 200 (161ms)
[2025-08-30T12:21:00.652Z] GET /src/components/Sidebar.tsx -> 200 (161ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/Dashboard.tsx -> 200 (161ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/Flows.tsx -> 200 (161ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/Configuration.tsx -> 200 (161ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/Documentation.tsx -> 200 (161ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/Callback.tsx -> 200 (161ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/TokenDecoder.tsx -> 200 (160ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/OIDC.tsx -> 200 (160ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/TokenManagement.tsx -> 200 (160ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/AIOpenIDConnectOverview.tsx -> 200 (160ms)
[2025-08-30T12:21:00.652Z] GET /src/pages/Login.tsx -> 200 (161ms)
[2025-08-30T12:21:00.652Z] GET /src/components/CredentialSetupModal.tsx -> 200 (161ms)
[2025-08-30T12:21:00.675Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=a895ff7a -> 200 (17ms)
[2025-08-30T12:21:00.675Z] GET /src/pages/flows/ImplicitGrantFlow.tsx -> 200 (184ms)
[2025-08-30T12:21:00.675Z] GET /src/pages/flows/PKCEFlow.tsx -> 200 (184ms)
[2025-08-30T12:21:00.675Z] GET /src/pages/flows/ClientCredentialsFlow.tsx -> 200 (184ms)
[2025-08-30T12:21:00.675Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx -> 200 (183ms)
[2025-08-30T12:21:00.675Z] GET /src/pages/flows/UserInfoFlow.tsx -> 200 (183ms)
[2025-08-30T12:21:00.675Z] GET /src/components/Card.tsx -> 200 (17ms)
[2025-08-30T12:21:00.675Z] GET /src/pages/flows/IDTokensFlow.tsx -> 200 (183ms)
[2025-08-30T12:21:00.675Z] GET /src/pages/flows/DeviceCodeFlow.tsx -> 200 (184ms)
[2025-08-30T12:21:00.675Z] GET /src/components/Spinner.tsx -> 200 (16ms)
[2025-08-30T12:21:00.678Z] GET /src/config/pingone.ts -> 200 (20ms)
[2025-08-30T12:21:00.679Z] GET /src/utils/oauth.ts -> 200 (21ms)
[2025-08-30T12:21:00.679Z] GET /src/utils/storage.ts -> 200 (21ms)
[2025-08-30T12:21:00.681Z] GET /src/components/ColorCodedURL.tsx -> 200 (0ms)
[2025-08-30T12:21:00.682Z] GET /node_modules/.vite/deps/jose.js?v=a895ff7a -> 200 (0ms)
[2025-08-30T12:21:00.735Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T12:21:00.734Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T12:21:00.736Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T12:21:00.736Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T12:21:00.737Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T12:21:00.737Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T12:21:00.737Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T12:21:00.737Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T12:21:00.742Z] GET /favicon.ico -> 200 (2ms)
[2025-08-30T12:21:00.747Z] GET /favicon.ico -> 200 (0ms)
[2025-08-30T12:21:00.752Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T13:37:26.339Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=Su1wQiTOdQTb83RP4-IGmDSmULLeFH3sMrOKwGqUxq8&code_challenge_method=S256
[2025-08-30T13:37:27.920Z] GET /callback?code=00c2fc22-3375-4d98-aa38-62e199b84078&state=c4619f31e43e6d647107eafed6450bbc -> 200 (10ms)
[2025-08-30T13:37:27.975Z] GET /@vite/client -> 200 (26ms)
[2025-08-30T13:37:27.984Z] GET /src/main.tsx?t=1756556201575 -> 200 (10ms)
[2025-08-30T13:37:27.984Z] GET /@react-refresh -> 200 (9ms)
[2025-08-30T13:37:27.984Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-30T13:37:27.991Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=a895ff7a -> 200 (5ms)
[2025-08-30T13:37:27.991Z] GET /node_modules/.vite/deps/react.js?v=a895ff7a -> 200 (4ms)
[2025-08-30T13:37:27.991Z] GET /node_modules/.vite/deps/react-dom_client.js?v=a895ff7a -> 200 (4ms)
[2025-08-30T13:37:27.991Z] GET /node_modules/.vite/deps/react-router-dom.js?v=a895ff7a -> 200 (3ms)
[2025-08-30T13:37:27.991Z] GET /src/App.tsx?t=1756556201575 -> 200 (2ms)
[2025-08-30T13:37:27.994Z] GET /node_modules/.vite/deps/styled-components.js?v=a895ff7a -> 200 (3ms)
[2025-08-30T13:37:27.994Z] GET /src/styles/global.ts -> 200 (2ms)
[2025-08-30T13:37:28.009Z] GET /node_modules/.vite/deps/chunk-G3PMV62Z.js?v=a895ff7a -> 200 (15ms)
[2025-08-30T13:37:28.009Z] GET /node_modules/.vite/deps/chunk-DRWLMN53.js?v=a895ff7a -> 200 (16ms)
[2025-08-30T13:37:28.009Z] GET /node_modules/.vite/deps/chunk-NXESFFTV.js?v=a895ff7a -> 200 (13ms)
[2025-08-30T13:37:28.025Z] GET /src/contexts/AuthContext.tsx -> 200 (17ms)
[2025-08-30T13:37:28.025Z] GET /src/contexts/OAuthContext.tsx -> 200 (16ms)
[2025-08-30T13:37:28.025Z] GET /src/components/Navbar.tsx -> 200 (15ms)
[2025-08-30T13:37:28.026Z] GET /src/components/Sidebar.tsx -> 200 (16ms)
[2025-08-30T13:37:28.026Z] GET /src/components/CredentialSetupModal.tsx -> 200 (16ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/Dashboard.tsx -> 200 (15ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/Flows.tsx -> 200 (15ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/Configuration.tsx -> 200 (15ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/Login.tsx -> 200 (15ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/Callback.tsx -> 200 (14ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/flows/PKCEFlow.tsx -> 200 (14ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/flows/ImplicitGrantFlow.tsx -> 200 (14ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/flows/ClientCredentialsFlow.tsx -> 200 (14ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/Documentation.tsx -> 200 (15ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/flows/DeviceCodeFlow.tsx -> 200 (14ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756556201575 -> 200 (13ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/flows/UserInfoFlow.tsx -> 200 (13ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/flows/IDTokensFlow.tsx -> 200 (12ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/TokenDecoder.tsx -> 200 (12ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/OIDC.tsx -> 200 (12ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/TokenManagement.tsx -> 200 (12ms)
[2025-08-30T13:37:28.026Z] GET /src/pages/AIOpenIDConnectOverview.tsx -> 200 (12ms)
[2025-08-30T13:37:28.039Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=a895ff7a -> 200 (3ms)
[2025-08-30T13:37:28.040Z] GET /src/config/pingone.ts -> 200 (3ms)
[2025-08-30T13:37:28.040Z] GET /src/components/Spinner.tsx -> 200 (2ms)
[2025-08-30T13:37:28.040Z] GET /src/components/Card.tsx -> 200 (2ms)
[2025-08-30T13:37:28.043Z] GET /src/components/ColorCodedURL.tsx -> 200 (5ms)
[2025-08-30T13:37:28.043Z] GET /src/utils/storage.ts -> 200 (2ms)
[2025-08-30T13:37:28.043Z] GET /src/utils/oauth.ts -> 200 (1ms)
[2025-08-30T13:37:28.046Z] GET /node_modules/.vite/deps/jose.js?v=a895ff7a -> 200 (2ms)
[2025-08-30T13:37:28.080Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/callback?code=00c2fc22-3375-4d98-aa38-62e199b84078&state=c4619f31e43e6d647107eafed6450bbc
[2025-08-30T13:37:28.080Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T13:37:28.081Z] CLIENT POST / ::    state: c4619f31e43e6d647107eafed6450bbc
[2025-08-30T13:37:28.080Z] CLIENT POST / ::    code: 00c2fc22-3375-4d98-aa38-62e199b84078
[2025-08-30T13:37:28.081Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T13:37:28.081Z] CLIENT POST / :: [OAuth] Final parsed parameters: {"code":"00c2fc22-3375-4d98-aa38-62e199b84078","state":"c4619f31e43e6d647107eafed6450bbc"}
[2025-08-30T13:37:28.082Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/login
[2025-08-30T13:37:28.084Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T13:37:28.085Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T13:37:28.085Z] CLIENT POST / :: [OAuth] Final parsed parameters: {}
[2025-08-30T13:37:28.089Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T13:37:28.089Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/login
[2025-08-30T13:37:28.086Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T13:37:28.085Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T13:37:28.089Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T13:37:28.089Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T13:37:28.090Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T13:37:28.090Z] CLIENT POST / :: [OAuth] Final parsed parameters: {}
[2025-08-30T13:37:28.093Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T13:37:28.090Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/login
[2025-08-30T13:37:28.093Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T13:37:28.093Z] CLIENT POST / :: [OAuth] Final parsed parameters: {}
[2025-08-30T13:37:28.094Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T13:37:28.094Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T13:37:28.094Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T13:37:28.094Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T13:37:28.095Z] GET /favicon.ico -> 200 (2ms)
[2025-08-30T13:37:28.097Z] GET /favicon.ico -> 200 (0ms)
[2025-08-30T13:37:32.950Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T13:37:32.960Z] GET /favicon.ico -> 200 (0ms)
[2025-08-30T13:39:28.618Z] GET /src/App.tsx?t=1756561168603 -> 200 (11ms)
[2025-08-30T13:39:28.619Z] GET /src/App.tsx?t=1756561168603 -> 200 (0ms)
[2025-08-30T13:39:28.621Z] GET /src/App.tsx?t=1756561168603 -> 200 (1ms)
[2025-08-30T13:39:32.713Z] GET /src/App.tsx?t=1756561172701 -> 200 (10ms)
[2025-08-30T13:39:32.721Z] GET /src/App.tsx?t=1756561172701 -> 200 (0ms)
[2025-08-30T13:39:32.722Z] GET /src/App.tsx?t=1756561172701 -> 200 (0ms)
[2025-08-30T13:39:32.729Z] GET /src/pages/AdvancedConfiguration.tsx -> 200 (8ms)
[2025-08-30T13:39:32.730Z] GET /src/pages/AdvancedConfiguration.tsx -> 200 (0ms)
[2025-08-30T13:39:32.731Z] GET /src/pages/AdvancedConfiguration.tsx -> 200 (0ms)
[2025-08-30T13:40:08.058Z] GET /src/App.tsx?t=1756561208047 -> 200 (9ms)
[2025-08-30T13:40:08.060Z] GET /src/App.tsx?t=1756561208047 -> 200 (1ms)
[2025-08-30T13:40:08.061Z] GET /src/App.tsx?t=1756561208047 -> 200 (0ms)
[2025-08-30T13:40:14.447Z] GET /src/App.tsx?t=1756561214437 -> 200 (8ms)
[2025-08-30T13:40:14.454Z] GET /src/App.tsx?t=1756561214437 -> 200 (0ms)
[2025-08-30T13:40:14.456Z] GET /src/pages/InteractiveTutorials.tsx -> 200 (2ms)
[2025-08-30T13:40:14.456Z] GET /src/App.tsx?t=1756561214437 -> 200 (0ms)
[2025-08-30T13:40:14.457Z] GET /src/pages/InteractiveTutorials.tsx -> 200 (0ms)
[2025-08-30T13:40:14.459Z] GET /src/pages/InteractiveTutorials.tsx -> 200 (0ms)
[2025-08-30T13:42:36.194Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561356164 -> 200 (27ms)
[2025-08-30T13:42:36.195Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561356164 -> 200 (1ms)
[2025-08-30T13:42:36.196Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561356164 -> 200 (0ms)
[2025-08-30T13:42:47.011Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561366999 -> 500 (9ms)
[2025-08-30T13:42:47.019Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561366999 -> 500 (6ms)
[2025-08-30T13:42:47.025Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561366999 -> 500 (4ms)
[2025-08-30T13:43:00.178Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561380152 -> 200 (23ms)
[2025-08-30T13:43:00.183Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561380152 -> 200 (4ms)
[2025-08-30T13:43:00.186Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561380152 -> 200 (3ms)
[2025-08-30T13:43:08.645Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561388622 -> 200 (21ms)
[2025-08-30T13:43:08.646Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561388622 -> 200 (1ms)
[2025-08-30T13:43:08.648Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561388622 -> 200 (1ms)
[2025-08-30T13:46:51.830Z] GET /login -> 200 (12ms)
[2025-08-30T13:46:51.864Z] GET /@vite/client -> 200 (10ms)
[2025-08-30T13:46:51.872Z] GET /src/main.tsx?t=1756561388622 -> 200 (9ms)
[2025-08-30T13:46:51.872Z] GET /@react-refresh -> 200 (7ms)
[2025-08-30T13:46:51.872Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-30T13:46:51.876Z] GET /src/styles/global.ts -> 200 (1ms)
[2025-08-30T13:46:51.876Z] GET /src/App.tsx?t=1756561388622 -> 200 (2ms)
[2025-08-30T13:46:51.882Z] GET /src/contexts/AuthContext.tsx -> 200 (2ms)
[2025-08-30T13:46:51.882Z] GET /src/contexts/OAuthContext.tsx -> 200 (1ms)
[2025-08-30T13:46:51.882Z] GET /src/components/Navbar.tsx -> 200 (1ms)
[2025-08-30T13:46:51.889Z] GET /src/pages/AdvancedConfiguration.tsx -> 304 (2ms)
[2025-08-30T13:46:51.890Z] GET /src/components/Sidebar.tsx -> 200 (8ms)
[2025-08-30T13:46:51.890Z] GET /src/pages/Dashboard.tsx -> 200 (6ms)
[2025-08-30T13:46:51.890Z] GET /src/pages/Flows.tsx -> 200 (6ms)
[2025-08-30T13:46:51.889Z] GET /src/pages/InteractiveTutorials.tsx -> 304 (2ms)
[2025-08-30T13:46:51.890Z] GET /src/pages/Documentation.tsx -> 200 (6ms)
[2025-08-30T13:46:51.890Z] GET /src/pages/Configuration.tsx -> 200 (6ms)
[2025-08-30T13:46:51.891Z] GET /src/pages/Login.tsx -> 200 (7ms)
[2025-08-30T13:46:51.889Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561388622 -> 304 (3ms)
[2025-08-30T13:46:51.890Z] GET /src/components/CredentialSetupModal.tsx -> 200 (7ms)
[2025-08-30T13:46:51.891Z] GET /src/pages/flows/ImplicitGrantFlow.tsx -> 200 (6ms)
[2025-08-30T13:46:51.891Z] GET /src/pages/Callback.tsx -> 200 (6ms)
[2025-08-30T13:46:51.891Z] GET /src/pages/flows/PKCEFlow.tsx -> 200 (6ms)
[2025-08-30T13:46:51.891Z] GET /src/pages/flows/ClientCredentialsFlow.tsx -> 200 (6ms)
[2025-08-30T13:46:51.891Z] GET /src/pages/flows/UserInfoFlow.tsx -> 200 (5ms)
[2025-08-30T13:46:51.891Z] GET /src/pages/flows/DeviceCodeFlow.tsx -> 200 (5ms)
[2025-08-30T13:46:51.891Z] GET /src/pages/flows/IDTokensFlow.tsx -> 200 (5ms)
[2025-08-30T13:46:51.892Z] GET /src/pages/OIDC.tsx -> 200 (5ms)
[2025-08-30T13:46:51.892Z] GET /src/pages/TokenManagement.tsx -> 200 (5ms)
[2025-08-30T13:46:51.897Z] GET /src/pages/AIOpenIDConnectOverview.tsx -> 200 (10ms)
[2025-08-30T13:46:51.891Z] GET /src/pages/TokenDecoder.tsx -> 200 (4ms)
[2025-08-30T13:46:51.903Z] GET /src/utils/storage.ts -> 200 (14ms)
[2025-08-30T13:46:51.903Z] GET /src/utils/oauth.ts -> 200 (2ms)
[2025-08-30T13:46:51.903Z] GET /src/config/pingone.ts -> 200 (5ms)
[2025-08-30T13:46:51.904Z] GET /src/components/Card.tsx -> 200 (1ms)
[2025-08-30T13:46:51.904Z] GET /src/components/ColorCodedURL.tsx -> 200 (1ms)
[2025-08-30T13:46:51.904Z] GET /src/components/Spinner.tsx -> 200 (1ms)
[2025-08-30T13:46:51.936Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T13:46:51.936Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T13:46:51.936Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T13:46:51.937Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T13:46:51.939Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T13:46:51.940Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T13:46:51.940Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T13:46:51.941Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T13:46:51.944Z] GET /favicon.ico -> 200 (1ms)
[2025-08-30T13:46:53.979Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=Mp-XKz8oDmt5wvUGPhIkQV86pRccQN2Fee3JUULvGxQ&code_challenge_method=S256
[2025-08-30T13:46:55.555Z] GET /callback?code=006fa588-1421-4ccc-834b-77d37350c254&state=a17a12848fecb73667ca42796a4a8bcd -> 200 (4ms)
[2025-08-30T13:46:55.582Z] GET /@vite/client -> 304 (0ms)
[2025-08-30T13:46:55.584Z] GET /src/main.tsx?t=1756561388622 -> 304 (0ms)
[2025-08-30T13:46:55.585Z] GET /@react-refresh -> 304 (0ms)
[2025-08-30T13:46:55.588Z] GET /node_modules/vite/dist/client/env.mjs -> 304 (0ms)
[2025-08-30T13:46:55.588Z] GET /src/App.tsx?t=1756561388622 -> 304 (0ms)
[2025-08-30T13:46:55.589Z] GET /src/styles/global.ts -> 304 (0ms)
[2025-08-30T13:46:55.593Z] GET /src/contexts/AuthContext.tsx -> 304 (0ms)
[2025-08-30T13:46:55.599Z] GET /src/contexts/OAuthContext.tsx -> 304 (0ms)
[2025-08-30T13:46:55.599Z] GET /src/components/Navbar.tsx -> 304 (0ms)
[2025-08-30T13:46:55.599Z] GET /src/components/Sidebar.tsx -> 304 (0ms)
[2025-08-30T13:46:55.599Z] GET /src/components/CredentialSetupModal.tsx -> 304 (0ms)
[2025-08-30T13:46:55.600Z] GET /src/pages/Dashboard.tsx -> 304 (0ms)
[2025-08-30T13:46:55.600Z] GET /src/pages/Flows.tsx -> 304 (0ms)
[2025-08-30T13:46:55.600Z] GET /src/pages/Configuration.tsx -> 304 (0ms)
[2025-08-30T13:46:55.601Z] GET /src/pages/Login.tsx -> 304 (1ms)
[2025-08-30T13:46:55.601Z] GET /src/pages/Documentation.tsx -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/flows/ClientCredentialsFlow.tsx -> 304 (2ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/flows/ImplicitGrantFlow.tsx -> 304 (2ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/flows/DeviceCodeFlow.tsx -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/flows/AuthorizationCodeFlow.tsx?t=1756561388622 -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/flows/UserInfoFlow.tsx -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/flows/PKCEFlow.tsx -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/Callback.tsx -> 304 (2ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/OIDC.tsx -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/flows/IDTokensFlow.tsx -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/TokenManagement.tsx -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/TokenDecoder.tsx -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/AdvancedConfiguration.tsx -> 304 (0ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/AIOpenIDConnectOverview.tsx -> 304 (1ms)
[2025-08-30T13:46:55.602Z] GET /src/pages/InteractiveTutorials.tsx -> 304 (0ms)
[2025-08-30T13:46:55.605Z] GET /src/utils/storage.ts -> 304 (0ms)
[2025-08-30T13:46:55.605Z] GET /src/config/pingone.ts -> 304 (0ms)
[2025-08-30T13:46:55.605Z] GET /src/utils/oauth.ts -> 304 (0ms)
[2025-08-30T13:46:55.606Z] GET /src/components/Card.tsx -> 304 (0ms)
[2025-08-30T13:46:55.606Z] GET /src/components/Spinner.tsx -> 304 (0ms)
[2025-08-30T13:46:55.606Z] GET /src/components/ColorCodedURL.tsx -> 304 (0ms)
[2025-08-30T13:46:55.629Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/callback?code=006fa588-1421-4ccc-834b-77d37350c254&state=a17a12848fecb73667ca42796a4a8bcd
[2025-08-30T13:46:55.630Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T13:46:55.630Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T13:46:55.630Z] CLIENT POST / :: [OAuth] Final parsed parameters: {"code":"006fa588-1421-4ccc-834b-77d37350c254","state":"a17a12848fecb73667ca42796a4a8bcd"}
[2025-08-30T13:46:55.630Z] CLIENT POST / ::    code: 006fa588-1421-4ccc-834b-77d37350c254
[2025-08-30T13:46:55.630Z] CLIENT POST / :: TOKEN POST https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/token grant_type=authorization_code redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback
[2025-08-30T13:46:55.630Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/callback?code=006fa588-1421-4ccc-834b-77d37350c254&state=a17a12848fecb73667ca42796a4a8bcd
[2025-08-30T13:46:55.630Z] CLIENT POST / :: [OAuth] Query parameters:
[2025-08-30T13:46:55.631Z] CLIENT POST / ::    state: a17a12848fecb73667ca42796a4a8bcd
[2025-08-30T13:46:55.631Z] CLIENT POST / :: [OAuth] No hash parameters found
[2025-08-30T13:46:55.631Z] CLIENT POST / :: [OAuth] Final parsed parameters: {"code":"006fa588-1421-4ccc-834b-77d37350c254","state":"a17a12848fecb73667ca42796a4a8bcd"}
[2025-08-30T13:46:55.631Z] CLIENT POST / :: [AuthContext] Initializing authentication...
[2025-08-30T13:46:55.631Z] CLIENT POST / ::    code: 006fa588-1421-4ccc-834b-77d37350c254
[2025-08-30T13:46:55.631Z] CLIENT POST / :: [AuthContext] Retrieved tokens from storage: false
[2025-08-30T13:46:55.630Z] CLIENT POST / ::    state: a17a12848fecb73667ca42796a4a8bcd
[2025-08-30T13:46:55.631Z] CLIENT POST / :: [AuthContext] No tokens found in storage
[2025-08-30T13:46:55.633Z] CLIENT POST / :: [AuthContext] Authentication initialization complete
[2025-08-30T13:46:55.634Z] CLIENT POST / :: [OAuth] Parsing URL parameters from: https://localhost:3000/callback?code=006fa588-1421-4ccc-834b-77d37350c254&state=a17a12848fecb73667ca42796a4a8bcd
[2025-08-30T13:46:55.634Z] CLIENT POST / :: [OAuth] Query parameters:
